"AU_s_Dol10_part2" "AU_s_Dol10" "AU_s_Dol11_part2" "AU_s_Dol11" "AU_s_Dol12_part2" "AU_s_Dol12" "AU_s_Dol13_part2" "AU_s_Dol13" "AU_s_Dol14_part2" "AU_s_Dol14" "AU_s_Dol15_part2" "AU_s_Dol15" "AU_s_Dol16_part2" "AU_s_Dol16" "AU_s_Dol17_part2" "AU_s_Dol17" "AU_s_Dol18_part2" "AU_s_Dol18" "AU_s_Dol19_part2" "AU_s_Dol19" "AU_s_Dol2_part2" "AU_s_Dol2" "AU_s_Dol20_part2" "AU_s_Dol20" "AU_s_Dol21_part2" "AU_s_Dol21" "AU_s_Dol22_part2" "AU_s_Dol22" "AU_s_Dol23_part2" "AU_s_Dol23" "AU_s_Dol24_part2" "AU_s_Dol24" "AU_s_Dol3_part2" "AU_s_Dol3" "AU_s_Dol4_part2" "AU_s_Dol4" "AU_s_Dol5_part2" "AU_s_Dol5" "AU_s_Dol6_part2" "AU_s_Dol6" "AU_s_Dol7_part2" "AU_s_Dol7" "AU_s_Dol8_part2" "AU_s_Dol8" "AU_s_Dol9_part2" "AU_s_Dol9" "CAE_s_15" "CAE_s_150" "CAE_s_154" "CAE_s_157" "CAE_s_158" "CAE_s_16" "CAE_s_160" "CAE_s_166" "CAE_s_180" "CAE_s_188" "CAE_s_192" "CAE_s_199" "CAE_s_200" "CAE_s_202" "CAE_s_203" "CAE_s_204" "CAE_s_205" "CAE_s_207" "CAE_s_210" "CAE_s_211" "CAE_s_229" "CAE_s_23" "CAE_s_236" "CAE_s_25" "CAE_s_26" "CAE_s_27" "CAE_s_30" "CAE_s_32" "CAE_s_33" "CAE_s_34" "CAE_s_36" "CAE_s_37" "CAE_s_39" "CAE_s_40" "CAE_s_41" "CAE_s_42" "CAE_s_45" "CAE_s_46" "CAE_s_47" "CAE_s_48" "CAE_s_5" "CAE_s_50" "CAE_s_51" "CAE_s_52" "CAE_s_53" "CAE_s_6" "CAE_s_60" "CAE_s_61" "CAE_s_64" "CAE_s_65" "CAE_s_66" "CAE_s_67" "CAE_s_73" "CAE_s_74" "CAE_s_79"
"  n i" 0.0475963826749167 0.0872295882763433 0.156407105351357 0.0850960369559932 0.100637370010064 0.0592856084185564 0.0631578947368421 0.0719683339330695 0.0565717518385819 0.0416261967531567 0.0624804748516089 0.0516729104766826 0.111021396851029 0.0682261208576998 0.12075211316198 0.150421179302046 0.0292654375182909 0.0810766985568348 0.161899622234215 0.111257206432689 0.0345144960883571 0.061617458279846 0.111441307578009 0.101078167115903 0.0662083015024191 0.0842794110356452 0.0834633668396415 0.05249343832021 0.0495908752789487 0.0772705658582977 0.0322997416020672 0.0287026406429392 0.0540540540540541 0.065252854812398 0.0260790194288695 0.0635660557262422 0.0595459620394492 0.104507768410785 0.0682860208760121 0.0675599594640243 0.162425554953979 0.0506585612968592 0.0774393391843056 0.0242189392104626 0.0784467542655423 0.0948226815854352 0.0274951883420401 0.0155690487311225 0.0378501135503407 0.027968116347364 0 0.0821692686935086 0.0162972620599739 0.0776311411777753 0.0519507506883474 0.0937353538509608 0 0.0755572346052134 0.121138703815869 0.0975292587776333 0.0818777292576419 0.0410509031198686 0.0224064530584808 0.0279955207166853 0.0759647523549073 0.118156754627806 0.0344768143423548 0.081537565521258 0.0236518448438978 0.0167560321715818 0.0395048722675797 0.0762892889838267 0 0.0298596595998806 0 0.0747384155455904 0.0276982734742868 0.0622277535780958 0.088486874446957 0.056635831602794 0.0744694054859129 0.0101843364904776 0.0224794874676857 0.122731656000701 0.0914076782449726 0.0463091599518385 0.0807754442649435 0.0387596899224806 0.0565824217276499 0.0183183733284484 0.0524521374246001 0.0369030924791498 0.0272739669984999 0.0132855055134848 0.0729820464165815 0 0.0877706260971328 0.0416377515614157 0.130832969908417 0 0.056390977443609
"  o p" 0.00951927653498334 0.026168876482903 0.0446877443861021 0.0243131534159981 0 0 0 0.0359841669665347 0 0.111003191341751 0 0.0387546828575119 0.060557125555107 0.146198830409357 0.172503018802829 0.105294825511432 0.0438981562774363 0.0648613588454678 0.0539665407447383 0.313543036310306 0.0402669121030833 0.030808729139923 0.148588410104012 0.0673854447439353 0.0203717850776674 0.00991522482772297 0.0217730522190369 0.0131233595800525 0.0123977188197372 0.130765572990965 0.0861326442721792 0 0.0972972972972973 0.032626427406199 0 0.0529717131052018 0.104205433569036 0.0278687382428761 0.0585308750365818 0.0450399729760162 0 0.0506585612968592 0.154878678368611 0.0968757568418503 0.0588350656991567 0.0758581452683482 0.178718724223261 0.0311380974622451 0.0378501135503407 0.195776814431548 0.0807102502017756 0.164338537387017 0.179269882659713 0.0776311411777753 0.119486726583199 0.0468676769254804 0.0469998433338556 0.0629643621710112 0.0484554815263477 0.0325097529258778 0.027292576419214 0.0205254515599343 0.0448129061169617 0.041993281075028 0.0607718018839259 0.0984639621898385 0.163764868126185 0.139778683750728 0.10643330179754 0.0335120643431635 0.0395048722675797 0.045773573390296 0.106774231818721 0.0298596595998806 0.0128932439401753 0 0.0276982734742868 0.0355587163303405 0.0589912496313047 0.0377572210685294 0.0124115675809855 0.0101843364904776 0.101157693604586 0.0876654685719295 0.0203128173877717 0.0277854959711031 0.0461573967228248 0.0968992248062016 0.0943040362127499 0 0.0524521374246001 0.0369030924791498 0.109095867994 0.0398565165404544 0.0729820464165815 0.0276625172890733 0.0585137507314219 0.0138792505204719 0.0436109899694723 0.0693120776295269 0.037593984962406
"n s  " 0.0380771061399334 0.052337752965806 0.0223438721930511 0.0607828835399951 0.0503186850050319 0.0148214021046391 0.115789473684211 0.0599736116108912 0.0377145012257213 0.0555015956708755 0.14058106841612 0.0129182276191706 0.0100928542591845 0.107212475633528 0.0862515094014145 0.0601684717208183 0.102429031314018 0.0810766985568348 0.161899622234215 0.141600080914332 0.063276576161988 0.0462130937098845 0.111441307578009 0.0336927223719677 0.0611153552330023 0.118982697932676 0.0689479986936169 0.113735783027122 0.0805851723282916 0.0534950071326676 0.0322997416020672 0.0765403750478377 0.0648648648648649 0.032626427406199 0.0130395097144347 0.0529717131052018 0.0967621883141049 0.0975405838500662 0.0390205833577212 0.0562999662200203 0.108283703302653 0.0506585612968592 0.0258131130614352 0.0242189392104626 0.17650519709747 0.246538972122132 0.0137475941710201 0.0467071461933676 0.126167045167802 0.027968116347364 0 0.0410846343467543 0.0162972620599739 0.0332704890761894 0.0675359758948517 0.0156225589751601 0.031333228889237 0.0881501070394157 0.0242277407631738 0 0.027292576419214 0.061576354679803 0 0.0559910414333707 0.0151929504709815 0.118156754627806 0.0861920358558869 0.081537565521258 0.0354777672658467 0 0.0131682907558599 0.0152578577967653 0.0237276070708269 0.0597193191997611 0.0515729757607014 0.0448430493273543 0.110793093897147 0.0711174326606809 0.0491593746927539 0.113271663205588 0.0868809730668983 0.0203686729809553 0.0449589749353715 0.0701323748575436 0.0203128173877717 0.0648328239325739 0.150011539349181 0.0968992248062016 0.0377216144851 0.0366367466568969 0.0524521374246001 0.0147612369916599 0.0272739669984999 0.0265710110269696 0.0875784556998978 0.0829875518672199 0.0585137507314219 0.138792505204719 0.0290739933129815 0.0693120776295269 0.018796992481203
"  n u" 0.104712041884817 0.0436147941381717 0.0111719360965255 0.012156576707999 0.268366320026837 0.0592856084185564 0.0736842105263158 0.047978889288713 0.132000754290025 0 0.0156201187129022 0.0387546828575119 0.0706499798142915 0.0194931773879142 0.138002415042263 0.0300842358604091 0 0.0324306794227339 0.032379924446843 0.0606857489632851 0.0690289921767142 0.0872913992297818 0 0.0336927223719677 0.0152788388082506 0.0694065737940608 0.0762056827666292 0.0437445319335083 0.0619885940986858 0.106990014265335 0.0645994832041344 0.0574052812858783 0.0432432432432432 0.0761283306144644 0.0521580388577389 0.0105943426210404 0.0595459620394492 0.167212429457256 0.117061750073164 0.0450399729760162 0 0.0506585612968592 0.0258131130614352 0.0242189392104626 0.215728574230241 0 0.0824855650261204 0.0155690487311225 0.126167045167802 0.027968116347364 0.145278450363196 0.0410846343467543 0.0325945241199478 0.0998114672285683 0.0103901501376695 0.124980471801281 0.031333228889237 0.0629643621710112 0.0363416111447607 0.0487646293888166 0.0818777292576419 0.14367816091954 0.0672193591754425 0.083986562150056 0.0607718018839259 0.0393855848759354 0.0172384071711774 0.093185789167152 0.130085146641438 0.0502680965147453 0.0263365815117198 0.0305157155935307 0.142365642424961 0.104508808599582 0.0128932439401753 0.0448430493273543 0.0830948204228603 0.115565828073607 0.117982499262609 0.056635831602794 0.024823135161971 0.112027701395254 0.0899179498707429 0.0350661874287718 0.0710948608572009 0.00926183199036769 0.0923147934456497 0 0.0754432289701999 0.0183183733284484 0.0262260687123 0.0369030924791498 0 0.0531420220539392 0.0583856371332652 0.04149377593361 0.0292568753657109 0.0138792505204719 0.0581479866259631 0.0693120776295269 0.056390977443609
"  i m" 0.0571156592099 0.052337752965806 0.0782035526756787 0.0972526136639922 0.100637370010064 0.0592856084185564 0.105263157894737 0.0839630562552477 0.132000754290025 0.222006382683502 0.0781005935645111 0.116264048572536 0.100928542591845 0.0389863547758285 0.0172503018802829 0.0451263537906137 0.0292654375182909 0.178368736825036 0.0971397733405289 0.0910286234449277 0.109295904279798 0.10783055198973 0 0 0.071301247771836 0.0594913489663378 0.0217730522190369 0.0831146106736658 0.0495908752789487 0.0713266761768902 0.0753660637381568 0.162648296976655 0.0324324324324324 0.0543773790103317 0.0391185291433042 0.190698167178727 0.0372162262746557 0.0696718456071901 0.0780411667154424 0.168899898660061 0.0541418516513265 0 0 0.0726568176313877 0.0392233771327711 0.132751754219609 0.0412427825130602 0.0155690487311225 0.0252334090335604 0.041952174521046 0.0161420500403551 0.0205423171733772 0.0325945241199478 0.0443606521015859 0.0259753753441737 0.0312451179503203 0.0156666144446185 0.0251857448684045 0.0484554815263477 0.0162548764629389 0.0818777292576419 0.0821018062397373 0.179251624467847 0 0.0455788514129444 0 0.0258576107567661 0.023296447291788 0.0946073793755913 0.0502680965147453 0.0790097445351593 0 0.0355914106062404 0.0746491489997014 0.0515729757607014 0.0448430493273543 0.0830948204228603 0.0977864699084363 0.0786549995084063 0.0377572210685294 0.0620578379049274 0.0101843364904776 0.0449589749353715 0.00876654685719295 0.0304692260816575 0.0463091599518385 0.0461573967228248 0.0387596899224806 0.0377216144851 0.0366367466568969 0.0524521374246001 0.0442837109749797 0.0409109504977499 0.0929985385943935 0.0145964092833163 0.0968188105117566 0.0292568753657109 0.0416377515614157 0.0726849832824538 0.0866400970369087 0.056390977443609
"  f e" 0.104712041884817 0.0348918353105373 0.0670316165791532 0.0729394602479942 0.0335457900033546 0.118571216837113 0.0842105263157895 0.0239894446443565 0.0565717518385819 0.0693769945885944 0 0 0.111021396851029 0.0487329434697856 0.0862515094014145 0.0752105896510229 0.131694468832309 0.0648613588454678 0.0755531570426336 0.0101142914938809 0.0287620800736309 0.0975609756097561 0 0 0.117137764196588 0.0446185117247534 0.0508037885110861 0.0218722659667542 0.0495908752789487 0.0237755587256301 0.118432385874246 0.0478377344048986 0.0648648648648649 0.032626427406199 0.117355587429913 0.0423773704841615 0.052102716784518 0.020901553682157 0.126816895912594 0.247719851368089 0 0 0.309757356737222 0 0.0588350656991567 0.018964536317087 0.192466318394281 0 0.0378501135503407 0.041952174521046 0.129136400322841 0.0205423171733772 0.0488917861799218 0.0554508151269824 0.0155852252065042 0.0468676769254804 0.10966630111233 0.125928724342022 0.0363416111447607 0.0650195058517555 0.13646288209607 0.102627257799672 0.0448129061169617 0.041993281075028 0.0455788514129444 0.0196927924379677 0.0258576107567661 0.05824111822947 0.0946073793755913 0.100536193029491 0.0790097445351593 0.0610314311870613 0.0237276070708269 0.0597193191997611 0.0773594636410521 0.104633781763827 0.036931031299049 0.0266690372477554 0.00983187493855078 0.0943930526713234 0.0744694054859129 0.0916590284142988 0.0449589749353715 0.0350661874287718 0.0203128173877717 0.0277854959711031 0.0346180475421186 0.0193798449612403 0.0754432289701999 0.0549551199853453 0.1049042748492 0.0295224739833198 0.0409109504977499 0.0265710110269696 0.0583856371332652 0.0276625172890733 0.0585137507314219 0.0138792505204719 0.0436109899694723 0.0519840582221452 0.018796992481203
"  u n" 0.0571156592099 0.0872295882763433 0.122891297061781 0.145878920495988 0.117410265011741 0.0592856084185564 0.0631578947368421 0.047978889288713 0.0565717518385819 0.0138753989177189 0.0624804748516089 0.0387546828575119 0.040371417036738 0.0584795321637427 0.0690012075211316 0.0150421179302046 0.0438981562774363 0.113507377979569 0.0539665407447383 0.0303428744816426 0.126553152323976 0.0154043645699615 0.148588410104012 0 0.0967659791189203 0.0694065737940608 0.170555575715789 0.131233595800525 0.0557897346888173 0.0891583452211127 0.0645994832041344 0.0956754688097972 0.0216216216216216 0.032626427406199 0.0391185291433042 0.0635660557262422 0.0223297357647935 0.0418031073643141 0.0585308750365818 0.0337799797320122 0 0 0.0258131130614352 0.217970452894163 0.0980584428319278 0.0568936089512611 0.0137475941710201 0.0155690487311225 0.0883169316174615 0.06992029086841 0.0645682001614205 0 0.0814863102998696 0.0221803260507929 0.0623409008260169 0.140603030776441 0.10966630111233 0.11333585190782 0.0605693519079346 0.0812743823146944 0.0545851528384279 0.0205254515599343 0 0.0559910414333707 0.0759647523549073 0.0393855848759354 0.0775728322702982 0.069889341875364 0.0946073793755913 0.0502680965147453 0.0526731630234396 0.045773573390296 0.0711828212124807 0.0298596595998806 0.0257864878803507 0.0597907324364723 0.0830948204228603 0.0888967908258512 0.0491593746927539 0.0755144421370587 0.0992925406478838 0.0509216824523882 0.0224794874676857 0.0613658280003507 0.0609384521633151 0.0648328239325739 0.0461573967228248 0.0193798449612403 0.01886080724255 0.0183183733284484 0 0.0664255664624696 0.0409109504977499 0.0132855055134848 0.0437892278499489 0.0138312586445367 0.117027501462844 0.0277585010409438 0.0436109899694723 0.0346560388147635 0.056390977443609
"l a  " 0.0951927653498334 0.165736217725052 0.0223438721930511 0.0607828835399951 0.0335457900033546 0.0889284126278346 0.0631578947368421 0.0599736116108912 0.113143503677164 0.0138753989177189 0.0468603561387067 0.0387546828575119 0.040371417036738 0.0389863547758285 0.0862515094014145 0.0752105896510229 0.117061750073164 0.016215339711367 0 0.0101142914938809 0.0575241601472619 0.0462130937098845 0.037147102526003 0 0.071301247771836 0.0495761241386148 0.0580614725840984 0.0437445319335083 0.0619885940986858 0.0237755587256301 0.118432385874246 0.0478377344048986 0.0108108108108108 0.0217509516041327 0.0130395097144347 0.0317830278631211 0.119091924078898 0.0696718456071901 0.097551458394303 0 0 0.0506585612968592 0.0258131130614352 0.0726568176313877 0 0.0379290726341741 0.164971130052241 0.0311380974622451 0.113550340651022 0.125856523563138 0.145278450363196 0.0616269515201315 0.0814863102998696 0.0332704890761894 0.0623409008260169 0.0624902359006405 0.031333228889237 0.0629643621710112 0.0484554815263477 0.0812743823146944 0.0818777292576419 0.0205254515599343 0.0896258122339234 0.0699888017917133 0.0607718018839259 0.0196927924379677 0.0689536286847095 0.05824111822947 0.141911069063387 0.0502680965147453 0.0790097445351593 0.0762892889838267 0.0355914106062404 0.0447894893998208 0.038679731820526 0.0298953662182362 0.0923275782476226 0.0533380744955107 0.0786549995084063 0.056635831602794 0.0868809730668983 0.101843364904776 0.0449589749353715 0.0613658280003507 0.0710948608572009 0.0463091599518385 0.0807754442649435 0.0968992248062016 0.01886080724255 0.0366367466568969 0.0524521374246001 0.0442837109749797 0.0545479339969999 0.0929985385943935 0.0875784556998978 0.0553250345781466 0.0585137507314219 0.0555170020818876 0.0290739933129815 0.0693120776295269 0.056390977443609
"  d u" 0.00951927653498334 0.00872295882763433 0.122891297061781 0.0729394602479942 0.0503186850050319 0.0444642063139173 0.0105263157894737 0.0599736116108912 0.0754290024514426 0.0138753989177189 0.187441424554827 0.116264048572536 0 0 0.0172503018802829 0.0150421179302046 0 0 0 0 0.0287620800736309 0.0410783055198973 0.111441307578009 0.0673854447439353 0.0305576776165011 0.0347032868970304 0.04717494647458 0.05249343832021 0.0247954376394743 0.0772705658582977 0.0430663221360896 0.00956754688097972 0.0864864864864865 0.032626427406199 0.0782370582866084 0.0529717131052018 0.111648678823967 0.111474952971504 0.0195102916788606 0.0225199864880081 0.0541418516513265 0 0.0516262261228704 0.0968757568418503 0 0 0.0137475941710201 0.171259536042348 0.0630835225839011 0.013984058173682 0.0322841000807102 0.0821692686935086 0.114080834419817 0.0332704890761894 0.0831212011013559 0 0.156666144446185 0.0377786173026067 0.0242277407631738 0 0.027292576419214 0.061576354679803 0.0672193591754425 0.139977603583427 0.0303859009419629 0.0196927924379677 0.0948112394414756 0.221316249271986 0.0354777672658467 0.0670241286863271 0.0658414537792995 0.091547146780592 0.0949104282833076 0.0298596595998806 0.116039195461578 0.0597907324364723 0.0646293047733358 0.0355587163303405 0.157309999016813 0.0377572210685294 0.0868809730668983 0.0611060189428659 0.0449589749353715 0.0964320154291225 0.0914076782449726 0.12040381587478 0.103854142626356 0.0775193798449612 0.13202565069785 0.0915918666422422 0.0524521374246001 0.0442837109749797 0.0818219009954998 0.0664275275674239 0.0583856371332652 0.04149377593361 0 0.0416377515614157 0.0872219799389446 0.10396811644429 0.075187969924812
"  a b" 0.0380771061399334 0.130844382414515 0.0446877443861021 0.0243131534159981 0.134183160013418 0.0592856084185564 0.126315789473684 0.0359841669665347 0.0377145012257213 0.0416261967531567 0.156201187129022 0.0387546828575119 0.0302785627775535 0.0292397660818713 0.0517509056408487 0.0451263537906137 0.131694468832309 0.0648613588454678 0.0539665407447383 0.0202285829877617 0.0287620800736309 0.0667522464698331 0.037147102526003 0.0336927223719677 0.0865800865800866 0.0148728372415845 0.0653191566571107 0.0437445319335083 0.0867840317381602 0.11887779362815 0.247631352282515 0.0861079219288175 0.0324324324324324 0.0435019032082654 0.0391185291433042 0.0529717131052018 0.0669892072943803 0.0557374764857521 0.0682860208760121 0.0450399729760162 0.324851109907959 0 0.0258131130614352 0.0484378784209252 0.0588350656991567 0 0.0962331591971405 0 0.0504668180671209 0.083904349042092 0.0322841000807102 0.0205423171733772 0.114080834419817 0.0443606521015859 0.0623409008260169 0.0937353538509608 0.0626664577784741 0.0125928724342022 0.109024833434282 0.0812743823146944 0.0818777292576419 0.061576354679803 0 0.0699888017917133 0.0303859009419629 0.0590783773139031 0.0689536286847095 0.046592894583576 0.0709555345316935 0.0335120643431635 0.0526731630234396 0.152578577967653 0.118638035354135 0.0597193191997611 0.0257864878803507 0.0149476831091181 0.0923275782476226 0.0266690372477554 0.0196637498771016 0.0188786105342647 0.0620578379049274 0.0611060189428659 0.0224794874676857 0.0438327342859648 0.0406256347755434 0.0555709919422062 0.0692360950842373 0.0193798449612403 0.01886080724255 0 0.0262260687123 0.0295224739833198 0.01363698349925 0.0265710110269696 0.0437892278499489 0.110650069156293 0.0292568753657109 0.111034004163775 0.0290739933129815 0.0519840582221452 0.075187969924812
"  s p" 0.0190385530699667 0.00872295882763433 0.0335158082895766 0.012156576707999 0.0167728950016773 0 0.0526315789473684 0.0119947223221782 0.264001508580049 0.0832523935063133 0.187441424554827 0.0645911380958532 0.131207105369398 0.0779727095516569 0.0345006037605658 0.0601684717208183 0.0146327187591454 0.0324306794227339 0.0539665407447383 0.0101142914938809 0.103543488265071 0.0154043645699615 0 0 0.071301247771836 0.0247880620693074 0.105236419058678 0.0481189851268591 0.0185965782296058 0.0297194484070376 0.0753660637381568 0.066972828166858 0 0.0978792822185971 0.0260790194288695 0.0317830278631211 0.0818756978042427 0.0348359228035951 0.0097551458394303 0.146379912172053 0 0 0.0258131130614352 0 0.0196116885663856 0.0379290726341741 0.0824855650261204 0.0934142923867352 0.100933636134242 0.055936232694728 0 0.0410846343467543 0.0162972620599739 0.0443606521015859 0.0363655254818432 0.109357912826121 0.0469998433338556 0.0377786173026067 0.121138703815869 0.0812743823146944 0.163755458515284 0.102627257799672 0.0448129061169617 0.125979843225084 0.0455788514129444 0.315084679007483 0.0258576107567661 0.023296447291788 0.0591296121097446 0.0670241286863271 0.0263365815117198 0.0305157155935307 0.0118638035354135 0.0447894893998208 0.0257864878803507 0.134529147982063 0.101560336072385 0.00888967908258512 0.0294956248156523 0.3209363790825 0.0124115675809855 0.101843364904776 0.0674384624030572 0.0438327342859648 0.0101564086938858 0.0463091599518385 0.0461573967228248 0.0775193798449612 0.0565824217276499 0.0183183733284484 0 0.0590449479666396 0.0272739669984999 0.0265710110269696 0.0583856371332652 0.0138312586445367 0.0585137507314219 0.0555170020818876 0.0581479866259631 0.173280194073817 0.131578947368421
